AuthorID,Author,Date,Content,Attachments,Reactions,,,
9.5914E+17,abcd4330,2022-09-29T09:21:05.8500000-04:00,Okay thank you @undoubted08,,"👍 (1),np (1)",,,
2.98207E+17,isitbathtime,2022-09-29T09:59:46.1460000-04:00,Hey I'm organising a SIM racing tournament and would like to invite the uniswap community to join. If this is something that may interest you and who may I discuss this with?,,,,,
4.65797E+17,jakekvm01,2022-09-29T10:01:14.1400000-04:00,Hi there. Uniswap has historically never done any marketing nor engaged in any partnerships that we know of. But you can try sending an email to contact@uniswap.org,,,,,
2.98207E+17,isitbathtime,2022-09-29T10:01:44.4470000-04:00,"Got it, thank you",,,,,
7.67683E+17,balilaicbas,2022-09-29T10:02:22.1640000-04:00,hi! i have a question related to architecture of uniswap v3,,,,,
7.67683E+17,balilaicbas,2022-09-29T10:03:29.0960000-04:00,"when it speaks about tick spacing, what are the parameters that make them changing between 0.05 to 0.1 for example?",https://cdn.discordapp.com/attachments/597638926152499206/1025045153540481044/unknown.png?ex=65f303b1&is=65e08eb1&hm=6ea59c0c5cc11be5d014b7807fcb5581e430a533fa4918c69054f4ff275f3ca0&,,,,
7.45905E+17,cindylo0,2022-09-29T10:03:59.5870000-04:00,Hi there. You can also try asking in #💻│dev-chat,,,,,
7.67683E+17,balilaicbas,2022-09-29T10:04:25.8880000-04:00,ok thx!,,,,,
1.02504E+18,ConcernedUser#8984,2022-09-29T10:20:21.8530000-04:00,"Hello Everyone, pleasure to meet you. Sorry to bother you, but I am a bit new in the Crypto world and trying to figure out how it works and I hope the Uniswap community could help me figure out one thing related to liquidity pool/mining that I have recently came across and I have the strong feeling that it is a scam. Is this section the right place or should I post it somewhere else?",,,,,
5.08392E+17,Tickets#6981,2022-09-29T10:20:54.2660000-04:00,,,,,,
7.45905E+17,cindylo0,2022-09-29T10:21:01.2000000-04:00,@ConcernedUser 👆,,,,,
1.02504E+18,ConcernedUser#8984,2022-09-29T10:22:07.2880000-04:00,Thanks Cindy,,,,,
7.45905E+17,cindylo0,2022-09-29T10:37:10.0180000-04:00,A Uniswap V3 NFT represents a position of the pool. Anyone who has the Uniswap V3 NFT will be able to remove liquidity to get the underlying tokens. But beware as there are a LOT of scam tokens out there and you might end up with a V3 NFT you cannot remove liquidity or contains worthless tokens. Please do your own due diligence.,,,,,
1.10901E+17,willstar44,2022-09-29T10:38:05.6700000-04:00,thanks are there any guide on how to remove it ?,,,,,
7.45905E+17,cindylo0,2022-09-29T10:41:49.1100000-04:00,"There is no help article but basically, you just need to connect your wallet here https://app.uniswap.org/#/pool (Pool tab) and click on the liquidity pool you want to remove.",,,,,
1.10901E+17,willstar44,2022-09-29T10:42:51.6340000-04:00,"ok , and you just check the address is correct in t the NFT",,,,,
1.10901E+17,willstar44,2022-09-29T10:43:25.4530000-04:00,"bot deleted my msg , was that a fake link",,,,,
1.10901E+17,willstar44,2022-09-29T10:53:06.5190000-04:00,"oh wow there a bit scammy arnt they , just brought the cheapest one for 0.001 eth and if i remove i get back 0.0000001 eth",,,,,
7.45905E+17,cindylo0,2022-09-29T10:56:48.5070000-04:00,"Not familiar with the site and yes, it appears to be a scam. You can get the token ID and check the actual underlying tokens for that NFT position by going to `https://app.uniswap.org/#/pool/<token_ID>`. Make sure to set the right network/chain in the UI",,,,,
7.45905E+17,cindylo0,2022-09-29T10:58:25.2120000-04:00,"For that link you posted, it was already a closed position so the NFT owner already removed liquidiyt and just selling a worthless NFT.",,,,,
1.10901E+17,willstar44,2022-09-29T10:58:28.1530000-04:00,"lol wow this suck ,https://app.uniswap.org/#/pool/142306 seeling for 100 eth , has 0.00000000009917 in it",,,,,
7.45905E+17,cindylo0,2022-09-29T11:00:13.5680000-04:00,"@fk5077, you can try to reach out to `contact@uniswap.org`",,,,,
8.68447E+17,ayomie,2022-09-29T12:32:22.3300000-04:00,Hi,,,,,
9.89275E+17,anthonynicholas.,2022-09-29T12:57:06.9690000-04:00,Hey,,,,,
9.89275E+17,anthonynicholas.,2022-09-29T13:08:25.2080000-04:00,You can send Noah(@newf) a message @fk5077,,🔥 (1),,,
9.42784E+17,fk5077,2022-09-29T15:53:18.5440000-04:00,Thank you,,,,,
9.89275E+17,anthonynicholas.,2022-09-29T15:56:48.6720000-04:00,People are already signing up for next week's events?!? 👀,,🥳 (1),,,
9.89275E+17,anthonynicholas.,2022-09-29T15:56:53.4250000-04:00,I love it 🙂,,,,,
3.87651E+17,hushcrypto,2022-09-29T16:16:31.8730000-04:00,"hi there - getting this error here;

Error: Invariant failed
    at i (https://app.uniswap.org/static/js/9.a17d1993.chunk.js:2:225411)
    at new e (https://app.uniswap.org/static/js/9.a17d1993.chunk.js:2:4052119)
    at e.createUncheckedTrade (https://app.uniswap.org/static/js/9.a17d1993.chunk.js:2:4053983)
    at e.encodeSwaps (https://app.uniswap.org/static/js/9.a17d1993.chunk.js:2:4067922)
    at e.swapCallParameters (https://app.uniswap.org/static/js/9.a17d1993.chunk.js:2:4069561)
    at https://app.uniswap.org/static/js/main.0b88b920.chunk.js:1:301897
    at Object.Qo [as useMemo] (https://app.uniswap.org/static/js/9.a17d1993.chunk.js:2:3676021)
    at t.useMemo (https://app.uniswap.org/static/js/9.a17d1993.chunk.js:2:3501077)
    at https://app.uniswap.org/static/js/main.0b88b920.chunk.js:1:301791
    at ws (https://app.uniswap.org/static/js/main.0b88b920.chunk.js:1:302444)",https://cdn.discordapp.com/attachments/597638926152499206/1025139034529484891/2022-09-29_13_15_00-Uniswap_Interface.png?ex=65f35b1f&is=65e0e61f&hm=df6367677211d1a3498c028c461cd11fa9472a941d6fbe8a21b0e667c3162295&,,,,
3.87651E+17,hushcrypto,2022-09-29T16:16:48.5450000-04:00,thoughts of what I can do to troubleshoot?,,,,,
4.71358E+17,crypto_rachel,2022-09-29T16:17:14.4380000-04:00,What device are you on?,,,,,
3.87651E+17,hushcrypto,2022-09-29T16:20:50.6310000-04:00,i'm on chrome...my current IPFS gateway is this? not sure if this is the reason?,https://cdn.discordapp.com/attachments/597638926152499206/1025140118945800322/2022-09-29_13_19_17-.png?ex=65f35c22&is=65e0e722&hm=68e3240686c5efe3e9527af121e5e492dcee7314bd8453251aa3d5490a9773e9&,,,,
3.87651E+17,hushcrypto,2022-09-29T16:21:07.1950000-04:00,Windows 11 laptop running latest version Chrome browser,,,,,
6.76539E+17,stinkfinger88,2022-09-29T16:27:31.0330000-04:00,,https://cdn.discordapp.com/attachments/597638926152499206/1025141798437404673/IMG_3777.png?ex=65f35db2&is=65e0e8b2&hm=410c8dd624924a30df1bdf4cc5d9ce3f5b0fc9ea2aedc0fcc3909fd086abd16c&,,,,
6.76539E+17,stinkfinger88,2022-09-29T16:27:37.9110000-04:00,Why this happen,,,,,
4.65797E+17,jakekvm01,2022-09-29T16:28:06.5730000-04:00,"Have you done a hard refresh (CTRL SHIFT R)/(CMD SHIFT R, for MAC) on your browser",,,,,
6.76539E+17,stinkfinger88,2022-09-29T16:29:15.1260000-04:00,It’s on mobile,,,,,
4.65797E+17,jakekvm01,2022-09-29T16:32:52.7200000-04:00,Please create a ticket here #🙋│help,,,,,
3.87651E+17,hushcrypto,2022-09-29T19:00:24.1480000-04:00,"when using IPFS to swap..its asked me 2x to allow swap for particular token.  why is this? when going to regular uniswap front end, it would only ask me 1x and that's it",,,,,
3.87651E+17,hushcrypto,2022-09-29T19:00:33.0500000-04:00,is it going to ask me everytime i initiate a swap?,,,,,
4.71358E+17,crypto_rachel,2022-09-29T19:02:03.6890000-04:00,"it shouldn't be asking if your approval is over what's needed, unless you are swapping with a token that allows signature approvals like USDC",,,,,
5.08392E+17,Tickets#6981,2022-09-29T19:02:21.2980000-04:00,,,,,,
4.71358E+17,crypto_rachel,2022-09-29T19:02:38.8910000-04:00,create a ticket and we can check more,,,,,
7.9689E+17,jeezus9408,2022-09-30T06:00:29.7770000-04:00,can v2 still be used normally ?,,,,,
7.45905E+17,cindylo0,2022-09-30T06:01:46.6800000-04:00,What do you mean by normal here please?,,,,,
7.9689E+17,jeezus9408,2022-09-30T06:10:08.8110000-04:00,just the way it was used before,,,,,
7.9689E+17,jeezus9408,2022-09-30T06:10:35.9800000-04:00,"I mean, does v2 still work ?",,,,,
7.9689E+17,jeezus9408,2022-09-30T06:11:00.6870000-04:00,"since v3 makes you change ranges, It's way more complicated to use now",,,,,
7.45905E+17,cindylo0,2022-09-30T06:11:20.1580000-04:00,"No, it will redirect you now to the current app UI.",,,,,
5.08392E+17,Tickets#6981,2022-09-30T06:11:27.6740000-04:00,,,,,,
7.45905E+17,cindylo0,2022-09-30T06:11:44.9220000-04:00,You can try the links above 👆,,,,,
7.9689E+17,jeezus9408,2022-09-30T06:11:57.7940000-04:00,"yeah, but I wanted to provide liquidity",,,,,
7.9689E+17,jeezus9408,2022-09-30T06:12:14.7230000-04:00,"and for some reason the polygon interface is unresponsive, is this because I'm using brave ?",,,,,
7.45905E+17,cindylo0,2022-09-30T06:12:15.4240000-04:00,Try the second to the last link above,,,,,
7.9689E+17,jeezus9408,2022-09-30T06:12:50.5600000-04:00,"in v3, when I want to use the v3 ranges while adding liquidity, the interface is unresponsive and sometimes doesn't work",,,,,
7.45905E+17,cindylo0,2022-09-30T06:13:19.4700000-04:00,Please open a ticket in #🙋│help,,,,,
9.77909E+17,ASHL#3640,2022-09-30T15:40:41.6010000-04:00,Is it working yet same here,,,,,
8.64526E+17,joanem,2022-09-30T15:42:09.9620000-04:00,"Please try using the alternate links / official IPFS gateways here: https://github.com/Uniswap/interface/releases/tag/v4.112.0

Or these links: 
- https://bafybeiaj2ag2weiaunygwxxtpzd4ownz57mekbtpfmvthkrzrp77uxsct4.ipfs.dweb.link/
- https://bafybeiaj2ag2weiaunygwxxtpzd4ownz57mekbtpfmvthkrzrp77uxsct4.ipfs.cf-ipfs.com/",,👆 (1),,,
8.10312E+17,pamaduto,2022-09-30T18:41:35.4870000-04:00,"gm, does anyone has some problem when swapping on uniswap? something like [object Object] error message.",,,,,
5.08392E+17,Tickets#6981,2022-09-30T18:42:00.6210000-04:00,,,,,,
9.11955E+17,phoebe7200,2022-09-30T18:42:20.6140000-04:00,Please open a ticket following the instructions above so we can check further.,,,,,
8.25316E+17,jensnft.,2022-10-01T04:36:50.3700000-04:00,Can I set buy limits on uniswap?,,,,,
7.45905E+17,cindylo0,2022-10-01T04:42:50.9330000-04:00,"No, it's not possible.",,,,,
8.80578E+17,bellyofthe666,2022-10-01T08:36:14.0460000-04:00,does anyone know why i sometimes would be getting this message using uniswap??,https://cdn.discordapp.com/attachments/597638926152499206/1025747971821801512/Screen_Shot_2022-10-01_at_5.33.55_AM.png?ex=65f5923d&is=65e31d3d&hm=873f9de99f1525298ebb880102decf7f89b12f96e3117ba8253a243b410ea547&,,,,
8.80578E+17,bellyofthe666,2022-10-01T08:36:56.7780000-04:00,just got this too,https://cdn.discordapp.com/attachments/597638926152499206/1025748151061204992/Screen_Shot_2022-10-01_at_5.36.43_AM.png?ex=65f59268&is=65e31d68&hm=f6523f29b229c95a9f409ae527ffea51a3c5c8c3f224afeaf465e2342aa73a86&,,,,
4.65797E+17,jakekvm01,2022-10-01T08:37:04.2430000-04:00,Please create a ticket here #🙋│help,,,,,
5.08392E+17,Tickets#6981,2022-10-01T08:48:09.4070000-04:00,,,,,,
7.48791E+17,xviking.,2022-10-01T11:38:35.3000000-04:00,Is it possible to bridge UNI from ETh to Arbitrum anywhere?,,,,,
7.45905E+17,cindylo0,2022-10-01T11:39:11.3580000-04:00,Please reply to your opened ticket here #deleted-channel,,,,,
7.11259E+17,bassetdhound,2022-10-01T17:01:24.5460000-04:00,Poolin mining issued BTC IOU tokens. They said the IOU tokens can be exchanged on Uniswap. Anyone know anthing about this? Thx.,,,,,
6.66139E+17,bing2,2022-10-01T17:02:53.4010000-04:00,"Hi, we do not follow tokens here, you will have to check with the token's support if they did put liquidity into Uniswap.",,,,,
7.11259E+17,bassetdhound,2022-10-01T17:03:20.9420000-04:00,Thank you.,,👍 (1),,,
8.76937E+17,Liquid APΞ#8808,2022-10-01T19:23:11.6010000-04:00,Are there any plans/discussions on deploying V3 to Arbitrum Nova?,,,,,
6.66139E+17,bing2,2022-10-01T19:24:19.1280000-04:00,"Hi, you can ask around in #🏛│governance",,🤝 (1),,,
6.78222E+17,nuke4u,2022-10-01T23:56:59.6860000-04:00,"Hi - how can I check the value of a v3 LP NFT if I know the token ID but it does not belong to my address (for example, on an NFT marketplace). Can't find any lookups",,,,,
4.27327E+17,la1210,2022-10-01T23:58:38.8230000-04:00,https://app.uniswap.org/#/pool/<ID>,,👍 (1),,,
4.27327E+17,la1210,2022-10-02T00:00:48.5320000-04:00,Just be careful of scams. There are some LP that cannot be removed due to how a token is coded,,,,,
4.69537E+17,efrenvz,2022-10-02T02:56:19.0660000-04:00,How are you guys?,,👋 (1),,,
4.69537E+17,efrenvz,2022-10-02T03:00:37.6550000-04:00,Does the Ambasador program still going on?,,,,,
7.47795E+17,sherieam,2022-10-02T03:05:08.0360000-04:00,I believe that there's no such program ongoing in Uniswap.,,,,,
4.69537E+17,efrenvz,2022-10-02T03:07:05.6930000-04:00,🙃  omg 😦,,,,,
4.69537E+17,efrenvz,2022-10-02T03:15:32.5580000-04:00,Any job as CM or assistant?,,,,,
7.39851E+17,Rey#5193,2022-10-02T03:16:26.5600000-04:00,"You can check and apply for open positions here, https://jobs.lever.co/uniswapfoundation",,,,,
4.69537E+17,efrenvz,2022-10-02T03:19:14.4870000-04:00,😦 thank you,,,,,
7.14169E+17,catamoto,2022-10-02T03:51:58.2340000-04:00,"Hi all, anyone aware of a tool that lets you collect and reinvest fees in the same pool withinbg same range in one transaction? or at least something that helps with the process of collecting, swapping one token for the other to get the correct amounts to then reinvest in the same pool and range?",,,,,
7.39851E+17,Rey#5193,2022-10-02T03:56:58.9270000-04:00,"Hi there, you can search for the pool here then look at the transactions:

v2: https://v2.info.uniswap.org/home
v3: https://info.uniswap.org/#/

You can also ask here #🤝│liquidity-providers",,,,,
6.39135E+17,lifeofpablo.whichone,2022-10-02T06:50:55.0230000-04:00,"hey guys, i wanted to ask, how do i use uniswap v2? where do i find it",,,,,
5.08392E+17,Tickets#6981,2022-10-02T06:51:10.8540000-04:00,,,,,,
8.25563E+17,undoubted08,2022-10-02T06:51:41.0910000-04:00,Hi @lifeofpablo you can use the links above ☝️ to access v2.,,,,,
6.39135E+17,lifeofpablo.whichone,2022-10-02T06:52:06.4210000-04:00,"Thanks you! Am i right, that v2 is faster on less-known tokens?",,,,,
8.25563E+17,undoubted08,2022-10-02T06:54:08.2260000-04:00,"No, I don't think so. There are just tokens that are available on v2, but not on v3. Although, the auto-router directly routes to v2 when you swap on the current UI.",,,,,
6.39135E+17,lifeofpablo.whichone,2022-10-02T06:54:53.2520000-04:00,appreciate you!,,"👍 (2),np (2)",,,
9.89275E+17,anthonynicholas.,2022-10-02T07:59:39.5770000-04:00,@lifeofpablo v3 has better routing,,,,,
9.89275E+17,anthonynicholas.,2022-10-02T08:00:23.6360000-04:00,https://uniswap.org/blog/auto-router,,,,,
8.25563E+17,undoubted08,2022-10-02T10:04:42.2840000-04:00,"Hi there, only Uniswap related posts are allowed in this channel. Please do due diligence as there are lots of scams out there.",,,,,
8.16898E+17,almostthere8675309,2022-10-02T11:03:31.8630000-04:00,Agree. Anyone know?,,,,,
8.16898E+17,almostthere8675309,2022-10-02T11:04:11.0960000-04:00,Someone must have seen the pitch deck for their latest VC round.,,,,,
4.00698E+17,vhslogosmantra,2022-10-02T12:43:14.2590000-04:00,"Hello everyone, I m new to Uniswap. How can I calculate my APR from LP pool please ? 🙂",,,,,
8.25563E+17,undoubted08,2022-10-02T12:44:28.8660000-04:00,"Hi there, you can use 3rd party tools available on #🔗│helpful-links channel.",,❤️ (1),,,
4.00698E+17,vhslogosmantra,2022-10-02T12:45:08.5270000-04:00,Thank you very much,,👍 (1),,,
9.89275E+17,anthonynicholas.,2022-10-02T12:57:05.0810000-04:00,Welcome!,,,,,
6.50052E+17,tacobeast_,2022-10-02T13:05:35.1950000-04:00,Are there any plans to add an Avalanche chain version of Uniswap?,,,,,
6.66139E+17,bing2,2022-10-02T13:07:07.1280000-04:00,That depends on the governance. You can discuss in #🏛│governance or in the forums https://gov.uniswap.org/,,👆 (1),,,
1.02618E+18,Big_D#1089,2022-10-02T13:29:55.6210000-04:00,"Hi , I am attempting to test sell my Degrain. I have ample eth for gas fees and I have ample slippage. The confirm swap page just continues to re load. Any ideas? What am I doing wrong?",,,,,
6.66139E+17,bing2,2022-10-02T13:31:03.5370000-04:00,Please create a ticket in #🙋│help,,,,,
5.08392E+17,Tickets#6981,2022-10-02T13:31:08.4490000-04:00,,,,,,
3.01077E+17,_mushina,2022-10-03T02:54:17.5580000-04:00,hey I wanna ask may I gain uni if I would be delegator,,,,,
