AuthorID,Author,Date,Content,Attachments,Reactions,,,,
6.95901E+17,splat__,2022-01-13T20:17:47.9380000-05:00,"Uniswap is decentralised, you just have to add liquidity for users to trade your token",,,,,,
4.27327E+17,la1210,2022-01-13T20:17:54.7340000-05:00,"There is no such application or screening process. You can add liquidity directly to https://app.uniswap.org/#/pool

Read more here https://help.uniswap.org/en/articles/5391541-provide-liquidity-on-uniswap-v3",,,,,,
8.04625E+17,Styker01#4066,2022-01-13T20:18:26.5510000-05:00,Thanks,,,,,,
7.52225E+17,doge_bull,2022-01-13T20:18:36.1690000-05:00,is there a backup UI manned by third parties to use?,,,,,,
4.27327E+17,la1210,2022-01-13T20:20:16.2700000-05:00,Your ticket is here #deleted-channel,,,,,,
4.27327E+17,la1210,2022-01-13T20:22:17.8280000-05:00,Official site is `app.uniswap.org`,,,,,,
7.52225E+17,doge_bull,2022-01-13T20:22:23.2240000-05:00,I just asked a very general question that could apply to many people I dont see why you would want to answer in private and create more work for your team,,,,,,
4.27327E+17,la1210,2022-01-13T20:22:38.5920000-05:00,"These are the alternate links 

https://github.com/Uniswap/interface/releases/tag/v4.19.6 

Or these links: 
- https://bafybeigkgx3gq5yrrsyxpna2czlq3bc2ish2gk6yqh7v57kugehlq6qoly.ipfs.dweb.link/
- https://bafybeigkgx3gq5yrrsyxpna2czlq3bc2ish2gk6yqh7v57kugehlq6qoly.ipfs.cf-ipfs.com/",,,,,,
4.27327E+17,la1210,2022-01-13T20:23:50.1220000-05:00,"You created the ticket, I posted the links as well earlier so was thinking that you had other concerns thus have to tag you",,,,,,
8.28586E+17,heatdeathx,2022-01-13T20:31:34.7520000-05:00,damn my message got deleted :Sadge:,,,,,,
8.28586E+17,heatdeathx,2022-01-13T20:32:38.6800000-05:00,"for clarification, it was a link from the official Uniswap twitter: https://twitter.com/Uniswap/status/1327481768405049344.",,,,,,
3.37401E+17,lesssko,2022-01-13T20:58:49.5470000-05:00,"the current state on my mining pool shows ""pledgingloading"" what does that mean?",,,,,,
4.27327E+17,la1210,2022-01-13T20:59:26.6900000-05:00,What mining pool are you referring to?,,,,,,
3.37401E+17,lesssko,2022-01-13T21:00:48.5580000-05:00,uniswap defi liquidity pool? using usdt,,,,,,
4.27327E+17,la1210,2022-01-13T21:02:27.1930000-05:00,There currently isnt mining pool in Uniswap or did you mean you just provided liquidity. What URL did you use to stake/deposit? Please create a ticket here #🙋│help  and further expound,,,,,,
5.08392E+17,Tickets#6981,2022-01-13T21:18:20.0800000-05:00,":no_entry: Uniswap staff would never DM you first and never ask for your information or send you links to ""fix"" your account. 
:woman_construction_worker: No ""moderator"" or ""customer support"" will ever ask you for your seed!

:warning: Be suspicious of anyone who reaches out to you in private!
:selfie: Never trust dodgy direct messages!
:performing_arts: If you receive unsolicited messages offering help use the #⚠│report-scams channel to expose the fraudsters.

:warning: Never share your private keys or passwords with ANYONE (even if they claim to be from the Uniswap Team) 
:closed_lock_with_key: Never give/type out your seed (or share the encrypted .JSON)

:warning: Do not click on any links or download any files sent to you in a private message, this will result in loss of assets! 
:envelope_with_arrow: Turn off direct messages to disable the ability of the spammers to contact you directly.

:moneybag:There is no airdrop, giveaway nor promotion

:hot_face:Try to include the user ID of the scammer, this will prevent them from hiding by changing their nickname. 
https://support.discord.com/hc/en-us/articles/206346498-Where-can-I-find-my-User-Server-Message-ID-",,,,,,
7.89835E+17,SouthBoi#9497,2022-01-13T21:27:30.7850000-05:00,Hey is there any way trade multiple coins in 1 trade?,,,,,,
3.63874E+17,johnhdn,2022-01-13T21:40:01.8110000-05:00,"If that was the case, whoever did that first would make their platform moon",,,,,,
7.47795E+17,sherieam,2022-01-13T21:44:10.7680000-05:00,No. https://help.uniswap.org/en/articles/5391957-how-to-swap-tokens,,,,,,
3.82782E+17,imnotabull,2022-01-13T22:10:19.2580000-05:00,/help,,,,,,
7.47795E+17,sherieam,2022-01-13T22:10:49.4060000-05:00,"@IamNotaBULLPlease create a ticket. Click the 📩   icon here #🙋│help 
⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
8.6799E+17,nftandy,2022-01-13T23:27:00.0820000-05:00,I'm trying to understand how people are swapping $WTF for eth even though swapping won't work on any of the DEXs that i've tried. Are people swapping on etherscan or something?,,,,,,
8.6799E+17,nftandy,2022-01-13T23:30:03.7470000-05:00,"I tried looking at the input data, and it says the Txn Type is 2, and it just doesn't make sense to me.",,,,,,
4.27327E+17,la1210,2022-01-13T23:30:39.6800000-05:00,Use Uniswap v2 https://bafybeigkgx3gq5yrrsyxpna2czlq3bc2ish2gk6yqh7v57kugehlq6qoly.ipfs.dweb.link/#/swap?use=V2,,,,,,
8.6799E+17,nftandy,2022-01-13T23:48:17.1980000-05:00,"Great, thank u!",,,,,,
9.22077E+17,AliElTop#5275,2022-01-14T01:47:27.7600000-05:00,I need help i have made a swap and paied the fee but the coins didint change,,,,,,
4.71358E+17,crypto_rachel,2022-01-14T01:49:07.5480000-05:00,"it's likely that you just did the approval

So that is just the approval for your token, that is step 1 of 2. You can do the swap now
For every token you have if you want to sell it / trade it or supply into a lq pool,  you only have to approve once per contract version 
this also goes for the LP (liquidity provider) tokens when you want to remove your liquidity from a pool",,,,,,
9.22077E+17,AliElTop#5275,2022-01-14T01:49:43.0890000-05:00,I already approved it,,,,,,
4.71358E+17,crypto_rachel,2022-01-14T01:50:40.0170000-05:00,"you can open a ticket, and I'll take a look",,,,,,
9.22077E+17,AliElTop#5275,2022-01-14T01:51:14.3840000-05:00,"I clicked on open a ticket but nothing happend 
Anyway heres my tx id can you check please

https://etherscan.io/tx/0x6e2da8c39b630d4a6071fa595f0f5ee2386d3df5518ffd1274afdbf6123275a0",,,,,,
5.08392E+17,Tickets#6981,2022-01-14T01:51:16.6210000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
4.71358E+17,crypto_rachel,2022-01-14T01:52:07.7510000-05:00,yeah that is only a approval tx,,,,,,
9.22077E+17,AliElTop#5275,2022-01-14T01:52:17.0730000-05:00,"#deleted-channel 
Here it is",,,,,,
4.71358E+17,crypto_rachel,2022-01-14T01:52:31.0270000-05:00,the other approval is for 1inch,,,,,,
9.22077E+17,AliElTop#5275,2022-01-14T01:53:21.6660000-05:00,So i dont have to so anything else and coin will swap right ?,,,,,,
4.71358E+17,crypto_rachel,2022-01-14T01:54:25.6540000-05:00,"you will have to proceed with the swap, that is step 2",,,,,,
9.22077E+17,AliElTop#5275,2022-01-14T01:55:03.5980000-05:00,Iam using trust wallet the app screen is closed,,,,,,
4.71358E+17,crypto_rachel,2022-01-14T01:57:11.9990000-05:00,you just have to re open the app https://app.uniswap.org/,,,,,,
9.22077E+17,AliElTop#5275,2022-01-14T01:57:52.2060000-05:00,Yes i tried this already and i get a button asking me to swap and pay another fee,,,,,,
4.71358E+17,crypto_rachel,2022-01-14T02:04:23.3580000-05:00,yes there is a fee for the swap transaction also,,,,,,
9.31446E+17,virapong#0196,2022-01-14T02:31:01.8770000-05:00,"yesterday i seen on uniswap's FXS-FRAX pair that had 1y fee liquidity of +3254%, then i joined liquidity, after i joined, the  FXS-FRAX's 1y fee liquidity drop to +5.92%, what is going on, see attached, please let me know what to do?",,,,,,
4.71358E+17,crypto_rachel,2022-01-14T02:35:36.6630000-05:00,Those are only estimates based of the volume of txs it constantly changes,,,,,,
7.48934E+17,iandecentralize,2022-01-14T02:42:21.4370000-05:00,Hello! What is the address of V2 on Polygon?,,,,,,
4.71358E+17,crypto_rachel,2022-01-14T02:44:37.9440000-05:00,All contracts are launched at the same address as main net `0x7a250d5630b4cf539739df2c5dacb4c659f2488d`,,,,,,
7.48934E+17,iandecentralize,2022-01-14T02:45:08.9220000-05:00,wow Thank you!,,np (1),,,,
7.48934E+17,iandecentralize,2022-01-14T03:03:03.8960000-05:00,But what about the Factory? This is what i'm looking for.,,,,,,
4.71358E+17,crypto_rachel,2022-01-14T03:05:29.5390000-05:00,https://etherscan.io/address/0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,,,,,,
2.91799E+17,mezxo,2022-01-14T03:51:54.4560000-05:00,is this safe?,,,,,,
7.47795E+17,sherieam,2022-01-14T03:52:14.3780000-05:00,Yes,,"🙏 (1),👌 (1)",,,,
9.04573E+17,Moonlite#2909,2022-01-14T03:56:22.2520000-05:00,I cannot sell certain token on uniswap,,,,,,
5.08392E+17,Tickets#6981,2022-01-14T03:56:38.5130000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
9.11955E+17,phoebe7200,2022-01-14T03:56:51.4380000-05:00,@Moonlite 👆,,,,,,
9.11955E+17,phoebe7200,2022-01-14T03:58:38.5360000-05:00,No DMs please. You can create a ticket here 👉 #🙋│help,,,,,,
8.08731E+17,emre1690,2022-01-14T04:29:05.3410000-05:00,"is there any tool that I can estimate my impermanent loss in v3, entering range and amount?",,,,,,
7.45905E+17,cindylo0,2022-01-14T04:36:56.6270000-05:00,Try to check the community built tools in #🔗│helpful-links-archive,,,,,,
5.13803E+17,realrjames,2022-01-14T05:24:04.0330000-05:00,!chart,,,,,,
8.27612E+17,alexeysh#7248,2022-01-14T05:25:29.9300000-05:00,what is this_,https://cdn.discordapp.com/attachments/597638926152499206/931494225831395328/unknown.png?ex=65f42219&is=65e1ad19&hm=0f27fafcaefa2735d6b57eb6151d0712199074cffb33b3d572e022a9dfbbc8e5&,,,,,
5.08392E+17,Tickets#6981,2022-01-14T05:31:41.3270000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
8.69258E+17,mazi_hugo,2022-01-14T05:59:04.6810000-05:00,"Hi, please what does swap anyway mean?",,,,,,
7.47795E+17,sherieam,2022-01-14T06:12:02.5360000-05:00,"That is if price impact is high Uniswap will warn you that you might not get a good deal out of the swap but if you still wish to swap, you can go ahead and swap anyway.",,,,,,
4.91689E+17,anon1231,2022-01-14T06:20:07.9730000-05:00,will there be liquidity mining on polygon?,,,,,,
7.47795E+17,sherieam,2022-01-14T06:26:40.9910000-05:00,There's no mining program offered by Uniswap as of the moment. You can check the #📣│announcements for future updates.,,,,,,
7.47795E+17,sherieam,2022-01-14T06:27:06.3480000-05:00,"@Deleted User Your ticket >>> #deleted-channel 
⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
7.47795E+17,sherieam,2022-01-14T06:43:11.4970000-05:00,"@SJH83 Your ticket >>> #deleted-channel 
⚠️ Please DO NOT accept help or support in direct messages (DMs), there are scammers lurking so beware!",,,,,,
4.56227E+17,Deleted User,2022-01-14T06:46:49.7370000-05:00,I can’t participate in the help page,,,,,,
7.45905E+17,cindylo0,2022-01-14T06:48:04.6800000-05:00,Click on the `Open a ticket` button if you need help,,,,,,
9.31446E+17,virapong#0196,2022-01-14T07:51:04.2610000-05:00,"yesterday i seen on uniswap's FXS-FRAX pair that had 1y fee liquidity of +3254%, then i joined liquidity, after i joined, the  FXS-FRAX's 1y fee liquidity drop to +5.92%, what is going on, see attached, please let me know what to do?","https://cdn.discordapp.com/attachments/597638926152499206/931530859369095188/FXS_FRAX_3254percent.png?ex=65f44437&is=65e1cf37&hm=93e569c0bc2fcd48c6f7f02f8655076755d68756199fa6ee06547130da140146&,https://cdn.discordapp.com/attachments/597638926152499206/931530859780112444/now_5_92percent_2022-01-14_141834.png?ex=65f44437&is=65e1cf37&hm=88a27b0e6d401062cd9833addb160ab06fb5a6c80bc5cd51092e62699c038a29&",,,,,
5.08392E+17,Tickets#6981,2022-01-14T08:00:19.1930000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
7.45905E+17,cindylo0,2022-01-14T08:00:23.6060000-05:00,@virapong 👆,,,,,,
9.31537E+17,leyvi#3641,2022-01-14T08:28:14.2690000-05:00,"I would like to ask this what I mean, I have been waiting for a day.","https://cdn.discordapp.com/attachments/597638926152499206/931540212750876672/6C32813B-7AF4-4F94-9C5E-044FF9B94C01.jpg?ex=65f44ced&is=65e1d7ed&hm=15fffb4ac4b2075fe23c79d5d17e176dfefc2f4b859c4c3ae3244ab402953843&,https://cdn.discordapp.com/attachments/597638926152499206/931540212989980702/95326107-B993-4539-B14D-BC080B52ADD1.jpg?ex=65f44ced&is=65e1d7ed&hm=aba336f835deeed01259bc62f94e9cba19c4048116e82c4c017e446a0658a475&",,,,,
5.08392E+17,Tickets#6981,2022-01-14T08:28:54.5910000-05:00,"For troubleshooting help, please go to #🙋│help and click on the ""**Open a Ticket**"" button. Scroll down to the bottom of Uniswap channel lists (left pane) to see your ticket (that shows your discord username), then state your issue there. Wait for next Uniswap helpers/support team to respond. 

:warning: Please **DO NOT** accept help or support in direct messages (DMs), there are scammers lurking so beware!
https://cdn.discordapp.com/attachments/597638926152499206/867154929973723146/Create_a_ticket.png",,,,,,
